# ================================================================================================
#  This file contains the calculated data for a simulation  
#  Every line contains name, orbital period, and semi-major axis of a body 
# ================================================================================================
#
#Name,orbital_period,SMA
Sun, 5.0524923555259065, 2.984193035871382e-06
Halley, 429.6000000000001, 16.72145692137205
Mercury, 1.4898607591374255, 0.3862665717323722
Venus, 3.8604855419487105, 0.7226958219068196
Earth, 6.274836885238439, 0.9991176386783012
Mars, 11.797842409625561, 1.5219966692934837
