# ================================================================================================
#  This file contains the calculated data for a simulation  
#  Every line contains name, orbital period, and semi-major axis of a body 
# ================================================================================================
#
#Name,orbital_period,SMA
Sun, 5.019804222185245, 3.003369738316419e-06
Halley, 482.9333333333334, 18.081463751269464
Mercury, 1.4957321848612803, 0.38705462640283317
Venus, 3.868226857356227, 0.72367238680517
Earth, 6.2884177001128645, 1.0005260776298432
Mars, 11.825580442635015, 1.5244295268430639
