# ================================================================================================
#  This file contains the calculated data for a simulation  
#  Every line contains name, orbital period, and semi-major axis of a body 
# ================================================================================================
#
#Name,orbital_period,SMA
Sun, 74.41059423097883, 0.005846020667251482
Mercury, 1.361900880722564, 0.23548624868050866
Venus, 3.870667841024309, 0.7237346765967968
Earth, 6.292071657702238, 1.0004998333766986
Mars, 11.834072463642316, 1.524286080408488
Jupiter, 74.70798700771157, 5.200625958367555
Saturn, 186.80038356594923, 9.618022647874707
Uranus, 527.5716101068696, 19.167696673365924
Neptune, 1042.5365793650794, 30.193158651928762
