# ================================================================================================
#  This file contains the simulation data for a simulation of gravity between n bodies 
#  The first line contains the defining charachterisitics of the bodies with 6 columns for each
#  Every subsequent line contains their position and velocities 
# ================================================================================================
#
#name,mass,radius,colour,_,_,name,mass,radius,colour,_,_,name,mass,radius,colour,_,_,
figure_eight_1,0.3333333333333333,0.5,02E443,0,0,figure_eight_2,0.3333333333333333,0.5,B6F17F,0,0,figure_eight_3,0.3333333333333333,0.5,74D18F,0,0
#x,y,z,vx,vy,vz,x,y,z,vx,vy,vz,x,y,z,vx,vy,vz,
0.30172474700286694,0.24557550090277586,0.0,-1.0541544808629317,-0.651594879717719,0.0,0.7619393762113147,-0.34767552136756313,0.0,0.8920349229116938,0.184716759757494,0.0,-1.063664123214182,0.1021000204647871,0.0,0.16211955795123772,0.46687811996022505,0.0
0.19919538542085985,0.17400866313944544,0.0,-0.9966479806873322,-0.7709989509188886,0.0,0.8440915539569881,-0.3226849996254332,0.0,0.7495324789434552,0.3069890426067219,0.0,-1.0432869393778483,0.14867633648598758,0.0,0.24711550174387706,0.46400990831216676,0.0
0.1019818275596116,0.09305663547500315,0.0,-0.951181624030654,-0.8401240705589279,0.0,0.9118617618482131,-0.2877642058158926,0.0,0.6071662186186371,0.3848874074279414,0.0,-1.013843589407825,0.1947075703408893,0.0,0.344015405412017,0.4552366631309865,0.0
0.008054495532895087,0.007469352679961811,0.0,-0.9325295827278219,-0.8645778285149764,0.0,0.9659316170518361,-0.24681119609180738,0.0,0.476738286848336,0.42966294323738274,0.0,-0.9739861125847314,0.2393418434118454,0.0,0.45579129587948597,0.4349148852775936,0.0
-0.08559703068752317,-0.07847746239973963,0.0,-0.9457866774627276,-0.8473962811805993,0.0,1.0077439532121983,-0.20255152248693828,0.0,0.3621981401393141,0.4527477604329639,0.0,-0.9221469225246756,0.2810289848866777,0.0,0.5835885373234135,0.39464852074763535,0.0
-0.18205794917021748,-0.16055335026359432,0.0,-0.9873855183313844,-0.7863859621754468,0.0,1.0388818415309402,-0.15668476569620876,0.0,0.2629096325070021,0.4630423421957576,0.0,-0.8568238923607231,0.3172381159598029,0.0,0.7244758858243824,0.32334361997968913,0.0
-0.2835976870855891,-0.23410517296804098,0.0,-1.0443286247458725,-0.6759832437415991,0.0,1.060742856560432,-0.11016407740628822,0.0,0.17610689465704088,0.46663019405185274,0.0,-0.7771451694748432,0.344269250374329,0.0,0.8682217300888315,0.20935304968974636,0.0
-0.3906691707118239,-0.29401309176152357,0.0,-1.0934087110020514,-0.5139303687241139,0.0,1.0744009325898896,-0.06345368476605062,0.0,0.09822990704202533,0.4673143631721913,0.0,-0.683731761878066,0.35746677652757397,0.0,0.995178803960026,0.04661600555192253,0.0
-0.5010531090565747,-0.3355106410884805,0.0,-1.1059730641072012,-0.31111267738931586,0.0,1.0805606202078377,-0.01672561054268221,0.0,0.025506187989019276,0.4672260047648625,0.0,-0.5795075111512632,0.35223625163116257,0.0,1.0804668761181822,-0.15611332737554667,0.0
-0.6099446162381745,-0.35580933747957094,0.0,-1.0617678502045365,-0.0957547145992238,0.0,1.0795474088780617,0.029996636053208243,0.0,-0.045860133714607364,0.4672576344188526,0.0,-0.46960279263988725,0.32581270142636254,0.0,1.107627983919144,-0.37150291981962885,0.0
-0.711540711769299,-0.3554086262655764,0.0,-0.9622800744149569,0.09765363948770173,0.0,1.0713074379740277,0.07672628137179258,0.0,-0.11966144690155245,0.46726550024173563,0.0,-0.3597667262047288,0.27868234489378363,0.0,1.0819415213165096,-0.5649191397294374,0.0
-0.8012398937183125,-0.3377829104600916,0.0,-0.8280710135651846,0.2466219539940983,0.0,1.0554073876234895,0.12340995088899753,0.0,-0.1996937265935651,0.4660361102721527,0.0,-0.25416749390517707,0.21437295957109387,0.0,1.02776474015875,-0.712658064266251,0.0
-0.8768208760588215,-0.3077020663771573,0.0,-0.683549683634265,0.3474655140809556,0.0,1.0310359266677378,0.16980919167566325,0.0,-0.2897000085930207,0.4610169730449474,0.0,-0.15421505060891622,0.1378928747014938,0.0,0.973249692227286,-0.808482487125903,0.0
-0.9381836897701622,-0.26961255002296775,0.0,-0.5457215188553389,0.40871910718313587,0.0,0.997019883535233,0.2153436122179238,0.0,-0.3930989076099597,0.44782335319529887,0.0,-0.05883619376507068,0.05426893780504369,0.0,0.9388204264652988,-0.8565424603784347,0.0
-0.9864560460997982,-0.22687870392170797,0.0,-0.42240915687373365,0.4422947700774272,0.0,0.9518888851634156,0.25887655287880207,0.0,-0.5122305971516699,0.4196106547954155,0.0,0.03456716093638262,-0.031997848957094344,0.0,0.9346397540254038,-0.8619054248728427,0.0
-1.0232020149989876,-0.18172558365668337,0.0,-0.31508635138270524,0.45861035144022405,0.0,0.8940554847244319,0.29844395543437946,0.0,-0.6467312202669817,0.366662551011948,0.0,0.12914653027455586,-0.11671837177769637,0.0,0.9618175716496872,-0.8252729024521721,0.0
-1.0499463850892103,-0.13547659218865726,0.0,-0.22191290647755538,0.4652389969434752,0.0,0.8222153315024435,0.3309895111701775,0.0,-0.7907524270809235,0.2771637441650874,0.0,0.2277310535867669,-0.19551291898152054,0.0,1.0126653335584792,-0.7424027411085626,0.0
-1.0679487075337413,-0.08883311629093346,0.0,-0.13964967179920057,0.46714185719330753,0.0,0.7360601361855883,0.35230994962242373,0.0,-0.9297924765179,0.1409790924372793,0.0,0.3318885713481531,-0.2634768333314906,0.0,1.069442148317101,-0.6081209496305868,0.0
-1.0781167752479843,-0.04210510845224421,0.0,-0.0645979670995372,0.4672907543007168,0.0,0.6371934310427052,0.35759413988553596,0.0,-1.0406953535222745,-0.04229463955635118,0.0,0.44092334420527945,-0.31548903143329204,0.0,1.105293320621812,-0.4249961147443656,0.0
-1.080982243601973,0.004618616990960993,0.0,0.0070351405938605185,0.46721083197526475,0.0,0.5296482555690524,0.34284785888561736,0.0,-1.1003411479542224,-0.2550764717296691,0.0,0.551333988032921,-0.34746647587657864,0.0,1.0933060073603622,-0.2121343602455956,0.0
-1.076697257095032,0.05134414350714411,0.0,0.07904300414567918,0.4673103410770631,0.0,0.4191108417622069,0.30669516034107536,0.0,-1.1012714425982935,-0.46442704749995695,0.0,0.6575864153328256,-0.3580393038482197,0.0,1.0222284384526146,-0.0028832935771060386,0.0
-1.0650346736859992,0.09806745781215752,0.0,0.15522010704992162,0.46697520380810137,0.0,0.3108506753753475,0.251148275051576,0.0,-1.0589394602507163,-0.6388155611112948,0.0,0.7541839983106521,-0.3492157328637337,0.0,0.9037193532007951,0.17184035730319347,0.0
-1.045387910765185,0.14466712278557475,0.0,0.23935356807913905,0.46442780673958783,0.0,0.20782445007613698,0.18063229971837538,0.0,-1.0014301864020523,-0.7627411662557662,0.0,0.8375634606890482,-0.3252994225039503,0.0,0.7620766183229137,0.29831335951617843,0.0
-1.0167765201170653,0.1907710679929513,0.0,0.33509316170936077,0.45635173414095126,0.0,0.11021044501680655,0.10029512778208916,0.0,-0.9541908703029319,-0.8359930100161823,0.0,0.9065660751002593,-0.2910661957750406,0.0,0.6190977085935716,0.3796412758752312,0.0
-0.9778786091529127,0.23557523596430768,0.0,0.4455009319349634,0.43731648853559707,0.0,0.016110568950414704,0.01493490898115065,0.0,-0.9328943678285339,-0.8641171317842212,0.0,0.9617680402024987,-0.2505101449454585,0.0,0.48739343589357087,0.4268006432486243,0.0
-0.9271374899243726,0.27760088708061953,0.0,0.5719513274305338,0.39917790041489165,0.0,-0.07743824325616659,-0.07114469302401324,0.0,-0.9434122253303268,-0.8505434151779112,0.0,1.00457573318054,-0.2064561940566064,0.0,0.3714608978997934,0.4513655147630197,0.0
-0.8630277758392202,0.31441215311944154,0.0,0.7119841921160606,0.3310340347467352,0.0,-0.17354874189727,-0.15373026843064286,0.0,-0.9829298670046662,-0.793521367236131,0.0,1.036576517736491,-0.1606818846887988,0.0,0.270945674888606,0.462487332489396,0.0
-0.784592532476337,0.3424102405006238,0.0,0.8561252383369289,0.22111009677082305,0.0,-0.2745988278969825,-0.22821635134913706,0.0,-1.0393244206228853,-0.6875863954483922,0.0,1.05919136037332,-0.11419388915148684,0.0,0.18319918228595664,0.46647629867756935,0.0
-0.6922864238641926,0.3569955662002999,0.0,0.9855085263126854,0.06250968396189922,0.0,-0.38123836139691897,-0.2895055467140473,0.0,-1.0902076215453809,-0.529816559124673,0.0,1.073524785261112,-0.06749001948625266,0.0,0.10469909523269588,0.46730687516277397,0.0
-0.5888184309351402,0.353505009658109,0.0,1.0752835234498435,-0.1376080635932554,0.0,-0.49149546660747123,-0.3327437698752967,0.0,-1.1069636838236752,-0.32962630952470917,0.0,1.080313897542612,-0.020761239782812444,0.0,0.03168016037383231,0.46723437311796484,0.0
-0.4791706851678178,0.328943459798858,0.0,1.1076072599484386,-0.3532997869622466,0.0,-0.6007462900913095,-0.35490427965401966,0.0,-1.0679535033363907,-0.11394714621866367,0.0,1.0799169752591282,0.025960819855161573,0.0,-0.03965375661204698,0.4672469331809106,0.0
-0.3691290246632338,0.2834972997951332,0.0,1.085704882065406,-0.5498007975293925,0.0,-0.7031838905029877,-0.3561875494684533,0.0,-0.9726099719281276,0.08251252934080758,0.0,1.0723129151662225,0.07269024967332002,0.0,-0.11309491013727761,0.46728826818858527,0.0
-0.26306731614253837,0.22048323364641406,0.0,1.0328254816987463,-0.7019566879023188,0.0,-0.7940338722060583,-0.3398669590175745,0.0,-0.8403859757058741,0.235712139672505,0.0,1.0571011883485977,0.1193837253711604,0.0,-0.19243950599287124,0.4662445482298141,0.0
-0.16263989830469197,0.14484989310302912,0.0,0.9773855496524232,-0.8021775627104715,0.0,-0.8708629462699329,-0.31067416224408856,0.0,-0.6959442010957528,0.34048211712772813,0.0,1.033502844574626,0.16582426914105938,0.0,-0.28144134855666947,0.46169544558274367,0.0
-0.06695377435267309,0.06165790918087312,0.0,0.9406802279925113,-0.8541260931019893,0.0,-0.9334206824881,-0.2731264834681799,0.0,-0.5571126843978949,0.40468748221095535,0.0,1.0003744568407742,0.21146857428730675,0.0,-0.38356754359461553,0.44943861089103415,0.0
0.02649768452395511,-0.024547052848873572,0.0,0.933721333747125,-0.8630708215646188,0.0,-0.9827641741678279,-0.23069103148802303,0.0,-0.4324211392380282,0.4402053056255475,0.0,0.956266489643874,0.25523808433689654,0.0,-0.5013001945090959,0.4228655159390715,0.0
0.12085319543608339,-0.1095678186326776,0.0,0.9583612274727624,-0.830176303249609,0.0,-1.0204429763134746,-0.18568380069563645,0.0,-0.3237589070442486,0.45767173378692977,0.0,0.8995897808773923,0.295251619328314,0.0,-0.634602320428513,0.3725045694626794,0.0
0.21900483863083564,-0.18905988297264112,0.0,1.0077124548806236,-0.7515385976566616,0.0,-1.047996942175536,-0.13949468341544935,0.0,-0.22947969132872897,0.46490823240784734,0.0,0.8289921035447014,0.32855456638809044,0.0,-0.7782327635518936,0.2866303652488144,0.0
0.3226697968102677,-0.2581642119085854,0.0,1.064938457507676,-0.6217800407022622,0.0,-1.066713292147043,-0.09286879168218652,0.0,-0.14641703623446778,0.4670779057048089,0.0,0.7440434953367765,0.35103300359077194,0.0,-0.9185214212732072,0.15470213499745342,0.0
0.43138186368638715,-0.3117422541688444,0.0,1.1037612384052773,-0.44238958577847065,0.0,-1.077531685590283,-0.046142385780189,0.0,-0.07089181980831309,0.4673004208273783,0.0,0.646149821903897,0.3578846399490334,0.0,-1.0328694185969631,-0.024910835048907676,0.0
0.5418747959904913,-0.3455527271236428,0.0,1.0966740656792542,-0.23089846890660273,0.0,-1.0810165333381168,0.0005820773817276984,0.0,0.000886805264322145,0.46720955000773745,0.0,0.5391417373476268,0.34497064974191516,0.0,-1.0975608709435756,-0.2363110811011347,0.0
0.6487198966097202,-0.35794067836322885,0.0,1.030541108930817,-0.019943602807735397,0.0,-1.0773527501511648,0.04730676922328764,0.0,0.07271265983203395,0.4673029258530383,0.0,0.42863285354144604,0.31063390913994127,0.0,-1.10325376876285,-0.4473593230453029,0.0
0.7463274831865362,-0.3506429854320769,0.0,0.9152343946197162,0.1585910563888284,0.0,-1.0663459696125954,0.09403258924404975,0.0,0.1483797120776681,0.46705698767999904,0.0,0.3200184864260608,0.2566103961880272,0.0,-1.0636141066973834,-0.6256480440688275,0.0
0.8309261739789817,-0.32783746663332974,0.0,0.7746180960938259,0.28929488848778157,0.0,-1.0474223369688798,0.1406529710986284,0.0,0.23167808712082788,0.4648061563740593,0.0,0.21649616298989965,0.1871844955347014,0.0,-1.0062961832146529,-0.7541010448618409,0.0
0.9011661890197582,-0.2943219237435149,0.0,0.6311194357054317,0.3741392755979387,0.0,-1.0196330337755533,0.18682382864851185,0.0,0.3262807723723275,0.4573873434418489,0.0,0.1184668447557969,0.10749809509500309,0.0,-0.9574002080777583,-0.8315266190397878,0.0
0.9575112502938593,-0.25418388219712384,0.0,0.49817003135021865,0.4237708286540501,0.0,-0.9816829766538345,0.23178711366516494,0.0,0.43533194323894675,0.4395782771683339,0.0,0.024171726359977067,0.02239676853195901,0.0,-0.9335019745891645,-0.8633491058223842,0.0
1.0013264260395423,-0.21034878432698745,0.0,0.3808407044706022,0.4498843762889614,0.0,-0.9320282784631903,0.2741333559702513,0.0,0.5604192778611045,0.4034854909408672,0.0,-0.06929814757635004,-0.06378457164326376,0.0,-0.9412599823317058,-0.8533698672298289,0.0
1.0342008546412313,-0.16467430261419327,0.0,0.27907799103458125,0.4618802684979874,0.0,-0.8691242399184391,0.3115199847546511,0.0,0.6995291660841032,0.3384116724684397,0.0,-0.16507661472279017,-0.1468456821404578,0.0,-0.9786071571186836,-0.8002919409664274,0.0
1.0575778378744927,-0.11822261434618639,0.0,0.1903609569510968,0.4662996731843806,0.0,-0.7919352712096959,0.3404503118553062,0.0,0.8439236278535811,0.23249677979863648,0.0,-0.2656425666647945,-0.22222769750911983,0.0,-1.034284584804677,-0.6987964529830174,0.0
1.072592148148138,-0.07152662232681758,0.0,0.11120944999899489,0.46729323640744186,0.0,-0.7007565150798345,0.3563876561809283,0.0,0.9755397354063579,0.07808208093853061,0.0,-0.3718356330683011,-0.28486103385411077,0.0,-1.086749185405352,-0.5453753173459729,0.0
1.080013379740358,-0.024797321469720208,0.0,0.03786687607504492,0.46724384534674757,0.0,-0.5980827887707174,0.35461376644858217,0.0,1.0696585769550426,-0.11922453930302886,0.0,-0.4819305909696381,-0.32981644497886203,0.0,-1.1075254530300866,-0.3480193060437191,0.0
1.0802326030505307,0.02192470323640815,0.0,-0.0334629922450949,0.46723693927268,0.0,-0.48873655258820314,0.331915693040014,0.0,1.1071699517144427,-0.33494642996851554,0.0,-0.5914960504623251,-0.3538403962764223,0.0,-1.073706959469347,-0.13229050930416497,0.0
1.073261472400361,0.06865365079322444,0.0,-0.10657240014501715,0.46730360158619155,0.0,-0.37852262207855614,0.28817950195813113,0.0,1.08923580067694,-0.5343402391938042,0.0,-0.6947388503218024,-0.35683315275135574,0.0,-0.982663400531922,0.06703663760761222,0.0
1.0587322500667549,0.11535539423277721,0.0,-0.18525753516141547,0.4664278016819611,0.0,-0.2720104765838179,0.2264985810742469,0.0,1.0378732874153598,-0.690861998787623,0.0,-0.7867217734829343,-0.3418539753070243,0.0,-0.8526157522539433,0.22443419710566137,0.0
1.0358984506920128,0.16183330402035873,0.0,-0.27328131222633373,0.4623177813804461,0.0,-0.1711007204289421,0.15174997855525887,0.0,0.9816682479113753,-0.7955131679020673,0.0,-0.8647977302630678,-0.31358328257561785,0.0,-0.7083869356850405,0.33319538652162073,0.0
1.0036467866386811,0.20757960154500868,0.0,-0.37415436433871396,0.45094873775104527,0.0,-0.07508798890298592,0.06902360286097715,0.0,0.9427676639111199,-0.8513928059404032,0.0,-0.9285587977356922,-0.27660320440598607,0.0,-0.5686132995724048,0.4004440681893576,0.0
0.960549735178253,0.2515718070585251,0.0,-0.49048952372147175,0.42594426474881564,0.0,0.018435529364461432,-0.017088645213743363,0.0,0.9330440020666267,-0.8639281991396507,0.0,-0.9789852645427114,-0.23448316184478202,0.0,-0.4425544783451539,0.4379839343908348,0.0
0.9050191542268395,0.2920094833615875,0.0,-0.6225564126896477,0.3780808932424488,0.0,0.11258933950567462,-0.10237755252001472,0.0,0.9550956674681331,-0.8347400302806854,0.0,-1.017608493732511,-0.1896319308415731,0.0,-0.3325392547784843,0.45665913703823624,0.0
0.8356600772646733,0.32603882265149414,0.0,-0.7656950383104076,0.29574745755808074,0.0,0.21032159633342007,-0.182530780133166,0.0,1.0028250938040768,-0.7602888706175942,0.0,-1.04598167359809,-0.14350804251832852,0.0,-0.23713005549366808,0.464541413059513,0.0
0.7519280303497493,0.3496384920847721,0.0,-0.9070589552918349,0.16805682764249044,0.0,0.3134910083099498,-0.252736397329211,0.0,1.0602992773439253,-0.6350575123432782,0.0,-1.0654190386596956,-0.0969020947555615,0.0,-0.1532403220520892,0.46700068470078737,0.0
0.6550362928914188,0.3580253351616647,0.0,-1.0246638411940618,-0.007776892319551212,0.0,0.4218556414344477,-0.307847388194737,0.0,1.1018771051490082,-0.45953179191187277,0.0,-1.0768919343258627,-0.050177946966928136,0.0,-0.07721326395494522,0.4673086842314234,0.0
0.5486085251887205,0.3469304744774411,0.0,-1.0943242689557038,-0.2175442978735262,0.0,0.5323889785303466,-0.3434778287817821,0.0,1.0995850795306987,-0.24966611908312314,0.0,-1.0809975037190633,-0.0034526456956594787,0.0,-0.005260810574993793,0.4672104169566488,0.0
0.4381698044401613,0.3144231481607668,0.0,-1.1048884463429063,-0.430037079894789,0.0,0.6397836307567417,-0.3576944413641125,0.0,1.0384770712404854,-0.037256659182940244,0.0,-1.0779534351968991,0.043271293203345135,0.0,0.06641137510242207,0.4672937390777287,0.0
0.3292254595385704,0.26195607091778444,0.0,-1.0681583957127934,-0.6120986845181553,0.0,0.738372671314048,-0.35195497550821825,0.0,0.9265616198826655,0.14497399947578865,0.0,-1.0675981308526143,0.08999890459043317,0.0,0.1415967758301291,0.46712468504236615,0.0
0.22520957556450638,0.19365930171665297,0.0,-1.0112313607459065,-0.7450765828644047,0.0,0.8241809081527047,-0.33029683500855167,0.0,0.7871435772590528,0.2799295514508805,0.0,-1.049390483717207,0.136637533291898,0.0,0.2240877834868551,0.46514703141352376,0.0
0.1267511748839619,0.11465991550206907,0.0,-0.9608022253563584,-0.826721266818302,0.0,0.895662316623696,-0.2975296826946858,0.0,0.6432245198558265,0.36837453912051366,0.0,-1.0224134915076537,0.182869767192616,0.0,0.31757770550053344,0.45834672769778795,0.0
0.03223854071904894,0.029849587119809246,0.0,-0.9343511314007201,-0.86227215860119,0.0,0.953161017552553,-0.25783137013012997,0.0,0.5090657127551184,0.420567305373013,0.0,-0.9853995582715976,0.2279817830103199,0.0,0.4252854186456032,0.4417048532281765,0.0
-0.061176324291022016,-0.05640242004471374,0.0,-0.9393343237579749,-0.8558766971443451,0.0,0.9979957037067768,-0.21422879382303908,0.0,0.39033766744207354,0.4482998227411061,0.0,-0.9368193794157503,0.27063121386775196,0.0,0.5489966563159028,0.4075768744032385,0.0
-0.1566418928080958,-0.13990507506816885,0.0,-0.9744280395142352,-0.8066992495589355,0.0,1.031754601618686,-0.16866188916525407,0.0,0.2873078670778879,0.4612182401130086,0.0,-0.8751127088105856,0.308566964233422,0.0,0.6871201724363487,0.3454810094459263,0.0
-0.25673060962914457,-0.21614466960007853,0.0,-1.0292257409576422,-0.7096102294567326,0.0,1.0559021963050217,-0.12225034736306084,0.0,0.19759401710753144,0.46609867379921704,0.0,-0.7991715866758723,0.3383950169631384,0.0,0.8316317238501123,0.24351155565751498,0.0
-0.3624644525291233,-0.28008418176095845,0.0,-1.0830504319728402,-0.5605924764185328,0.0,1.0716031207880463,-0.0755637025313977,0.0,0.11776299012561137,0.46727274805433594,0.0,-0.709138668258918,0.3556478842923551,0.0,0.9652874418472305,0.09331972836419627,0.0
-0.472363200916454,-0.32673131209728795,0.0,-1.107664443941832,-0.3662673938338389,0.0,1.0796593744395002,-0.028834096658515787,0.0,0.04406846994226965,0.467254460747909,0.0,-0.607296173523041,0.3555654087558026,0.0,1.0635959739995637,-0.10098706691407074,0.0
-0.5821983645918662,-0.3526178933177414,0.0,-1.0790173276016446,-0.15076285388712563,0.0,1.0804948180580463,0.017888082506632333,0.0,-0.027285612669399974,0.4672283613198822,0.0,-0.4982964534661747,0.3347298108111079,0.0,1.1063029402710458,-0.31646550743275714,0.0
-0.6862084173482409,-0.35734408965393394,0.0,-0.9924206031180708,0.05123413398928191,0.0,1.0741538629372491,0.06461638807793194,0.0,-0.10009159702557525,0.46731295934087136,0.0,-0.3879454455890028,0.2927277015760008,0.0,1.0925122001436471,-0.5185470933301538,0.0
-0.7793045216238363,-0.3437424897091811,0.0,-0.8647435492789874,0.21278345791711295,0.0,1.0603015611223958,0.11132505367950075,0.0,-0.17814544971845947,0.466588323660395,0.0,-0.2809970394985539,0.2324174360296791,0.0,1.0428889989974481,-0.6793717815775084,0.0
-0.8586248452050822,-0.31642875827317957,0.0,-0.7208686570136925,0.3255951959828261,0.0,1.0382239639047621,0.1578367038446414,0.0,-0.26521771586165777,0.46288783303231834,0.0,-0.17959911869967438,0.1585920544285369,0.0,0.9860863728753515,-0.788483029015145,0.0
-0.9235970637739339,-0.28004308442721676,0.0,-0.5802203778582127,0.3959787778615736,0.0,1.0068382773826972,0.2036775773468423,0.0,-0.3648579970199231,0.45235947570407486,0.0,-0.0832412136087576,0.07636550708037315,0.0,0.945078374878137,-0.848338253565649,0.0
-0.9751182462327214,-0.23825637563725752,0.0,-0.45280976722555044,0.43562270140271814,0.0,0.9647400705117445,0.24787928653716373,0.0,-0.4797993730858666,0.42885479275862526,0.0,0.010378175720982753,-0.009622910899907577,0.0,0.9326091403114182,-0.8644774941613439,0.0
-1.0146976488875985,-0.19357193164532724,0.0,-0.34142961259239063,0.45556692661993503,0.0,0.9103447761794906,0.2887199844328577,0.0,-0.6105986823236812,0.3834007370048471,0.0,0.1043528727081138,-0.0951480527875318,0.0,0.9520282949160729,-0.8389676636247826,0.0
-1.0438999169708547,-0.14751909258110565,0.0,-0.24486678596353212,0.4641347745873616,0.0,0.842219582710116,0.32344557728873685,0.0,-0.7531511553552946,0.3045221486915459,0.0,0.20168033426074475,-0.1759264847076326,0.0,0.9980179413188278,-0.7686569232789079,0.0
